,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,Sunrise,Sunset,target
1560,40.0,60.0,49.0,29.98,29.65,51.0,6.0,0.0,1.4,5.0,46.0,270.0,19.0,0.0,0.0,0.0,310.0,14.0,430.0,1914.0,73.0
881,55.0,69.0,62.0,30.08,29.75,61.0,3.1,4.0,-2.1,0.0,56.0,50.0,12.0,0.0,0.0,0.0,20.0,9.0,422.0,1937.0,82.0
1305,70.0,84.0,73.0,30.19,29.88,73.0,5.8,19.0,17.1,0.0,73.0,170.0,17.0,0.02,0.0,0.0,280.0,14.0,522.0,1827.0,94.0
446,21.0,52.0,33.0,30.24,29.91,39.0,7.1,0.0,2.2,13.0,42.0,20.0,25.0,0.0,0.0,0.0,20.0,18.0,505.0,1844.0,62.0
1519,38.0,51.0,57.0,30.17,29.87,46.0,4.0,0.0,7.1,14.0,34.0,180.0,21.0,0.0,0.0,0.0,170.0,15.0,528.0,1828.0,68.0
1810,26.0,31.0,79.0,30.02,29.75,30.0,3.4,0.0,8.5,34.0,22.0,260.0,17.0,0.84,1.0,0.0,320.0,14.0,717.0,1659.0,39.0
2060,47.0,58.0,73.0,29.87,29.54,52.0,6.0,0.0,2.6,7.0,48.0,270.0,22.0,0.0,0.0,0.0,280.0,17.0,553.0,1735.0,68.0
723,27.0,35.0,74.0,29.6,29.26,32.0,9.6,0.0,12.5,30.0,30.0,300.0,35.0,0.01,1.0,0.0,290.0,25.0,717.0,1659.0,40.0
1273,69.0,80.0,75.0,30.06,29.73,72.0,5.9,15.0,8.2,0.0,74.0,260.0,15.0,0.02,0.0,0.0,270.0,13.0,447.0,1915.0,86.0
2077,37.0,44.0,70.0,30.42,30.1,42.0,5.9,0.0,-4.8,21.0,30.0,150.0,28.0,0.0,0.0,0.0,160.0,21.0,613.0,1707.0,58.0
872,54.0,69.0,64.0,29.94,29.62,60.0,7.2,4.0,-0.5,0.0,58.0,290.0,37.0,0.06,0.0,0.0,290.0,30.0,418.0,1937.0,80.0
2259,39.0,48.0,77.0,29.81,29.49,43.0,4.2,0.0,-0.6,17.0,35.0,300.0,28.0,0.0,0.0,0.0,300.0,21.0,509.0,1841.0,60.0
1731,30.0,39.0,67.0,30.12,29.78,36.0,8.1,0.0,-3.9,26.0,32.0,290.0,23.0,0.19,0.0,0.0,300.0,20.0,637.0,1641.0,46.0
1196,59.0,67.0,80.0,29.85,29.53,61.0,6.2,2.0,9.3,0.0,56.0,10.0,40.0,0.16,0.0,0.0,360.0,28.0,433.0,1911.0,77.0
1521,40.0,53.0,71.0,29.64,29.32,45.0,9.6,0.0,8.2,12.0,41.0,170.0,48.0,0.29,0.0,0.0,180.0,36.0,524.0,1830.0,65.0
457,38.0,49.0,71.0,30.14,29.83,43.0,8.2,0.0,-4.7,16.0,44.0,170.0,27.0,0.11,0.0,0.0,160.0,17.0,449.0,1857.0,54.0
325,26.0,41.0,54.0,30.13,29.83,35.0,12.9,0.0,14.1,24.0,33.0,190.0,31.0,0.0,0.0,0.0,180.0,23.0,722.0,1624.0,48.0
1655,54.0,68.0,62.0,30.01,29.68,60.0,4.4,3.0,-1.5,0.0,58.0,320.0,20.0,0.0,0.0,0.0,300.0,13.0,510.0,1845.0,77.0
2658,63.0,75.0,68.0,29.98,29.66,68.0,7.9,10.0,15.3,0.0,59.0,280.0,36.0,0.09,0.0,0.0,270.0,23.0,426.0,1918.0,90.0
2307,62.0,74.0,71.0,29.86,29.54,66.0,7.6,9.0,10.0,0.0,60.0,270.0,28.0,0.0,0.0,0.0,280.0,18.0,418.0,1930.0,88.0
1607,63.0,79.0,57.0,30.05,29.75,69.0,3.0,14.0,7.9,0.0,66.0,160.0,17.0,0.0,0.0,0.0,170.0,13.0,422.0,1937.0,91.0
1845,9.0,25.0,53.0,29.88,29.52,20.0,12.8,0.0,-4.4,40.0,19.0,290.0,38.0,0.0,0.0,0.1,290.0,28.0,631.0,1744.0,30.0
759,8.0,26.0,50.0,30.23,29.86,20.0,15.3,0.0,-3.9,39.0,16.0,280.0,40.0,0.0,0.0,0.2,270.0,32.0,628.0,1747.0,35.0
88,37.0,52.0,61.0,29.7,29.38,44.0,8.2,0.0,0.0,13.0,44.0,10.0,25.0,0.02,0.0,0.0,320.0,20.0,456.0,1851.0,59.0
737,29.0,37.0,71.0,29.67,29.32,34.0,12.2,0.0,12.6,28.0,29.0,180.0,29.0,0.09,0.0,0.0,300.0,22.0,702.0,1718.0,44.0
2409,66.0,70.0,95.0,29.94,29.6,67.0,9.4,5.0,7.3,0.0,60.0,280.0,31.0,0.59,0.0,0.0,280.0,22.0,535.0,1805.0,80.0
2577,22.0,30.0,64.0,29.97,29.65,29.0,7.6,0.0,0.4,35.0,23.0,280.0,23.0,0.0,3.0,0.0,280.0,18.0,630.0,1746.0,37.0
2653,45.0,59.0,60.0,29.75,29.41,52.0,12.7,0.0,0.7,6.0,50.0,280.0,36.0,0.03,0.0,0.0,270.0,29.0,431.0,1913.0,67.0
2396,52.0,60.0,78.0,29.88,29.54,55.0,9.4,0.0,-7.2,5.0,51.0,290.0,25.0,0.1,0.0,0.0,260.0,20.0,521.0,1828.0,68.0
1935,67.0,80.0,72.0,29.88,29.55,71.0,10.8,15.0,17.9,0.0,70.0,150.0,30.0,0.35,0.0,0.0,180.0,22.0,421.0,1925.0,89.0
456,35.0,55.0,48.0,30.18,29.86,46.0,4.9,0.0,1.7,10.0,44.0,200.0,16.0,0.0,0.0,0.0,200.0,13.0,450.0,1855.0,66.0
1187,51.0,60.0,75.0,29.98,29.67,55.0,4.1,0.0,5.0,5.0,54.0,180.0,20.0,0.13,0.0,0.0,180.0,14.0,443.0,1901.0,65.0
339,4.0,19.0,63.0,30.21,29.8,12.0,12.2,0.0,-4.1,46.0,6.0,290.0,33.0,0.03,0.0,0.8,290.0,26.0,726.0,1635.0,32.0
22,14.0,25.0,66.0,30.18,29.88,21.0,3.2,0.0,2.7,40.0,15.0,270.0,19.0,0.0,0.0,0.0,290.0,15.0,718.0,1657.0,34.0
1522,24.0,41.0,51.0,29.9,29.54,35.0,12.8,0.0,-4.2,24.0,32.0,290.0,35.0,0.0,0.0,0.0,270.0,25.0,523.0,1831.0,50.0
1129,22.0,32.0,67.0,29.67,29.34,28.0,9.7,0.0,0.1,33.0,27.0,290.0,35.0,0.04,8.0,0.2,280.0,23.0,618.0,1754.0,37.0
1081,23.0,36.0,58.0,29.86,29.51,31.0,8.1,0.0,13.9,29.0,25.0,270.0,31.0,0.0,3.0,0.0,290.0,23.0,720.0,1653.0,46.0
1795,24.0,39.0,60.0,30.43,30.11,33.0,10.9,0.0,16.6,26.0,30.0,190.0,31.0,0.01,0.0,0.0,180.0,23.0,725.0,1641.0,47.0
1800,28.0,38.0,63.0,30.12,29.8,35.0,7.4,0.0,15.9,27.0,29.0,300.0,27.0,0.0,0.0,0.0,290.0,20.0,723.0,1647.0,47.0
618,32.0,49.0,54.0,30.3,29.95,41.0,10.7,0.0,-2.7,16.0,39.0,330.0,26.0,0.0,0.0,0.0,330.0,22.0,603.0,1720.0,59.0
2310,70.0,77.0,87.0,30.01,29.7,71.0,4.0,12.0,12.1,0.0,68.0,220.0,32.0,0.15,0.0,0.0,220.0,24.0,417.0,1931.0,85.0
2306,62.0,71.0,80.0,29.87,29.55,64.0,3.6,6.0,7.3,0.0,62.0,180.0,12.0,0.19,0.0,0.0,160.0,9.0,418.0,1929.0,79.0
2420,49.0,58.0,74.0,29.88,29.55,53.0,8.8,0.0,-0.1,7.0,49.0,270.0,25.0,0.0,0.0,0.0,270.0,20.0,547.0,1746.0,67.0
2442,40.0,49.0,74.0,29.85,29.52,44.0,8.3,0.0,-0.1,16.0,42.0,280.0,28.0,0.0,0.0,0.0,270.0,23.0,612.0,1708.0,55.0
1191,47.0,65.0,55.0,29.84,29.55,55.0,11.8,0.0,8.8,0.0,56.0,170.0,32.0,0.02,0.0,0.0,180.0,24.0,438.0,1905.0,73.0
978,65.0,69.0,87.0,29.87,29.57,66.0,8.9,4.0,16.5,0.0,62.0,190.0,31.0,0.4,0.0,0.0,280.0,24.0,601.0,1723.0,76.0
37,9.0,22.0,52.0,30.12,29.82,20.0,4.7,0.0,-9.2,43.0,8.0,290.0,17.0,0.0,11.0,0.0,290.0,15.0,622.0,1752.0,35.0
1090,21.0,33.0,66.0,30.24,29.93,28.0,6.4,0.0,10.1,32.0,26.0,20.0,15.0,0.0,0.0,0.0,20.0,13.0,713.0,1704.0,39.0
784,29.0,42.0,65.0,30.15,29.8,36.0,8.5,0.0,2.1,23.0,33.0,330.0,28.0,0.07,0.0,0.0,330.0,23.0,543.0,1818.0,50.0
162,59.0,74.0,64.0,29.96,29.63,65.0,8.4,9.0,2.2,0.0,64.0,290.0,22.0,0.0,0.0,0.0,300.0,16.0,426.0,1934.0,83.0
105,32.0,54.0,45.0,30.34,30.02,45.0,2.9,0.0,-3.4,11.0,37.0,300.0,19.0,0.0,0.0,0.0,300.0,15.0,434.0,1910.0,70.0
1312,51.0,56.0,84.0,30.26,29.96,54.0,1.3,0.0,-8.6,9.0,51.0,140.0,15.0,1.04,0.0,0.0,140.0,9.0,529.0,1814.0,60.0
1897,26.0,42.0,57.0,29.54,29.23,35.0,12.2,0.0,-8.1,23.0,31.0,290.0,43.0,0.15,0.0,0.0,300.0,30.0,503.0,1845.0,52.0
1300,70.0,85.0,66.0,29.93,29.62,74.0,7.2,20.0,16.8,0.0,74.0,330.0,30.0,0.41,0.0,0.0,330.0,24.0,516.0,1835.0,96.0
1148,35.0,43.0,78.0,30.04,29.72,38.0,3.3,0.0,3.5,22.0,36.0,190.0,22.0,0.13,0.0,0.0,180.0,17.0,545.0,1817.0,49.0
258,38.0,51.0,62.0,29.91,29.59,45.0,5.9,0.0,0.8,14.0,38.0,280.0,20.0,0.0,0.0,0.0,160.0,14.0,608.0,1713.0,64.0
2140,20.0,24.0,84.0,30.09,29.8,23.0,5.7,0.0,-2.9,41.0,15.0,160.0,22.0,0.02,17.0,0.5,170.0,16.0,722.0,1624.0,32.0
289,33.0,45.0,62.0,30.17,29.84,40.0,5.1,0.0,4.6,20.0,30.0,240.0,20.0,0.0,0.0,0.0,260.0,15.0,647.0,1632.0,59.0
1976,68.0,84.0,64.0,29.97,29.65,73.0,6.0,19.0,12.2,0.0,73.0,160.0,19.0,0.0,0.0,0.0,170.0,13.0,426.0,1934.0,94.0
848,47.0,63.0,61.0,29.92,29.59,54.0,9.0,0.0,0.2,2.0,52.0,290.0,31.0,0.0,0.0,0.0,290.0,23.0,420.0,1927.0,74.0
1348,32.0,46.0,59.0,30.06,29.74,40.0,8.5,0.0,-3.8,19.0,36.0,310.0,40.0,0.0,0.0,0.0,300.0,21.0,609.0,1712.0,56.0
2528,10.0,19.0,59.0,30.11,29.82,19.0,11.7,0.0,-3.2,46.0,6.0,160.0,30.0,0.0,0.0,0.0,160.0,22.0,724.0,1643.0,31.0
640,46.0,56.0,71.0,30.17,29.86,51.0,4.5,0.0,11.9,9.0,48.0,180.0,18.0,0.0,0.0,0.0,190.0,14.0,632.0,1646.0,64.0
1709,44.0,51.0,74.0,29.73,29.51,48.0,8.4,0.0,1.2,14.0,38.0,320.0,25.0,1.6,0.0,0.0,340.0,20.0,609.0,1712.0,63.0
2532,0.0,9.0,64.0,30.31,29.91,7.0,3.4,0.0,-13.1,56.0,-4.0,150.0,17.0,0.08,0.0,0.7,160.0,12.0,723.0,1648.0,21.0
1215,48.0,67.0,50.0,29.95,29.65,56.0,7.5,2.0,3.6,0.0,58.0,150.0,29.0,0.0,0.0,0.0,150.0,17.0,419.0,1928.0,76.0
1189,40.0,59.0,47.0,30.2,29.88,51.0,3.4,0.0,3.4,6.0,41.0,160.0,16.0,0.0,0.0,0.0,170.0,12.0,441.0,1903.0,77.0
1411,9.0,25.0,55.0,30.06,29.74,19.0,15.6,0.0,-2.9,40.0,20.0,300.0,41.0,0.0,0.0,0.0,290.0,31.0,721.0,1623.0,30.0
1294,52.0,68.0,57.0,29.96,29.62,59.0,8.9,3.0,-1.5,0.0,58.0,290.0,26.0,0.0,0.0,0.0,310.0,20.0,510.0,1845.0,78.0
1571,49.0,57.0,75.0,29.75,29.44,53.0,3.9,0.0,-4.8,8.0,49.0,350.0,12.0,0.0,0.0,0.0,350.0,9.0,421.0,1924.0,64.0
55,19.0,33.0,58.0,30.27,29.97,29.0,11.0,0.0,-5.2,32.0,17.0,170.0,36.0,0.03,0.0,0.0,170.0,26.0,550.0,1813.0,49.0
270,32.0,43.0,73.0,30.54,30.22,37.0,0.8,0.0,-3.2,22.0,29.0,140.0,10.0,0.0,0.0,0.0,160.0,7.0,623.0,1655.0,56.0
2458,30.0,39.0,74.0,30.24,29.89,35.0,4.8,0.0,-5.1,26.0,29.0,270.0,22.0,0.0,0.0,0.0,250.0,18.0,631.0,1645.0,49.0
490,61.0,71.0,76.0,30.01,29.69,64.0,10.2,6.0,7.3,0.0,63.0,170.0,24.0,0.0,0.0,0.0,180.0,20.0,418.0,1929.0,79.0
1472,13.0,20.0,74.0,30.02,29.65,18.0,7.0,0.0,-6.6,45.0,13.0,320.0,19.0,0.15,2.0,2.3,310.0,14.0,649.0,1731.0,26.0
2013,59.0,71.0,71.0,30.05,29.72,63.0,5.5,6.0,0.4,0.0,60.0,120.0,17.0,0.0,0.0,0.0,30.0,13.0,502.0,1856.0,82.0
1072,36.0,44.0,72.0,30.24,29.93,41.0,11.5,0.0,21.7,21.0,37.0,180.0,26.0,0.0,2.0,0.0,180.0,21.0,725.0,1642.0,51.0
951,54.0,65.0,75.0,30.0,29.71,57.0,1.3,0.0,1.1,0.0,48.0,270.0,12.0,0.0,0.0,0.0,220.0,9.0,531.0,1811.0,81.0
113,33.0,57.0,40.0,29.95,29.59,47.0,13.2,0.0,-2.7,8.0,47.0,280.0,37.0,0.0,0.0,0.0,290.0,28.0,426.0,1918.0,67.0
1016,36.0,46.0,73.0,29.82,29.52,41.0,10.8,0.0,6.0,19.0,39.0,280.0,35.0,0.0,0.0,0.0,290.0,26.0,648.0,1632.0,53.0
2377,61.0,69.0,76.0,30.08,29.74,65.0,7.4,4.0,-1.8,0.0,59.0,280.0,24.0,0.0,0.0,0.0,260.0,20.0,500.0,1859.0,78.0
614,46.0,58.0,72.0,30.3,29.98,51.0,0.9,0.0,4.7,7.0,41.0,220.0,7.0,0.0,0.0,0.0,60.0,6.0,559.0,1727.0,75.0
94,40.0,64.0,43.0,30.04,29.71,52.0,4.1,0.0,10.0,1.0,47.0,210.0,20.0,0.0,0.0,0.0,210.0,15.0,447.0,1858.0,80.0
531,71.0,80.0,78.0,29.82,29.52,73.0,9.5,15.0,7.9,0.0,73.0,260.0,34.0,0.2,0.0,0.0,260.0,26.0,430.0,1932.0,87.0
2056,63.0,69.0,82.0,29.96,29.65,65.0,9.9,4.0,11.8,0.0,63.0,150.0,27.0,0.0,0.0,0.0,150.0,21.0,549.0,1742.0,74.0
2503,29.0,34.0,83.0,30.07,29.78,32.0,4.6,0.0,6.1,31.0,32.0,270.0,12.0,0.42,0.0,0.5,120.0,9.0,721.0,1623.0,36.0
887,59.0,74.0,60.0,29.98,29.67,64.0,8.0,9.0,2.2,0.0,64.0,190.0,22.0,0.0,0.0,0.0,190.0,16.0,426.0,1934.0,84.0
750,18.0,31.0,54.0,30.25,29.96,28.0,8.6,0.0,3.7,34.0,18.0,190.0,36.0,0.0,1.0,0.0,180.0,22.0,644.0,1734.0,44.0
654,40.0,47.0,77.0,29.76,29.42,44.0,8.6,0.0,7.3,18.0,39.0,290.0,25.0,0.09,0.0,0.0,290.0,20.0,649.0,1631.0,55.0
380,-19.0,-3.0,43.0,30.52,30.15,-4.0,7.8,0.0,-28.7,68.0,-13.0,310.0,23.0,0.0,0.0,0.0,310.0,18.0,654.0,1725.0,8.0
497,39.0,61.0,45.0,29.97,29.64,50.0,10.7,0.0,-4.8,4.0,47.0,300.0,30.0,0.0,0.0,0.0,280.0,22.0,417.0,1933.0,74.0
286,47.0,52.0,83.0,29.68,29.41,49.0,11.6,0.0,10.7,13.0,47.0,180.0,37.0,0.32,0.0,0.0,170.0,29.0,643.0,1635.0,56.0
697,21.0,30.0,66.0,29.62,29.24,27.0,13.5,0.0,6.0,35.0,24.0,290.0,43.0,0.0,2.0,0.1,290.0,32.0,726.0,1631.0,35.0
1908,38.0,58.0,48.0,29.91,29.59,49.0,9.4,0.0,4.0,7.0,43.0,280.0,28.0,0.01,0.0,0.0,280.0,21.0,447.0,1858.0,72.0
831,44.0,59.0,60.0,29.72,29.38,51.0,16.5,0.0,1.3,6.0,50.0,340.0,41.0,0.07,0.0,0.0,310.0,31.0,433.0,1911.0,67.0
2298,48.0,60.0,64.0,29.98,29.63,55.0,13.3,0.0,-1.2,5.0,50.0,270.0,29.0,0.0,0.0,0.0,260.0,25.0,423.0,1922.0,70.0
2446,46.0,52.0,74.0,29.87,29.52,50.0,8.4,0.0,4.2,13.0,41.0,270.0,25.0,0.1,0.0,0.0,270.0,20.0,617.0,1702.0,63.0
18,24.0,34.0,66.0,29.77,29.41,31.0,14.4,0.0,11.9,31.0,29.0,260.0,38.0,0.0,0.0,0.0,280.0,29.0,721.0,1652.0,38.0
284,39.0,48.0,76.0,30.12,29.84,43.0,1.8,0.0,6.0,17.0,36.0,20.0,14.0,0.23,0.0,0.0,30.0,10.0,640.0,1637.0,59.0
863,56.0,64.0,80.0,29.97,29.65,59.0,6.2,0.0,-3.3,1.0,60.0,180.0,29.0,0.66,0.0,0.0,180.0,20.0,416.0,1935.0,67.0
56,36.0,40.0,90.0,29.84,29.55,38.0,6.5,0.0,1.4,25.0,36.0,170.0,23.0,0.78,0.0,0.0,170.0,20.0,549.0,1814.0,43.0
2381,69.0,74.0,89.0,30.15,29.85,71.0,6.1,9.0,3.7,0.0,67.0,150.0,20.0,0.0,0.0,0.0,150.0,13.0,505.0,1853.0,80.0
2515,37.0,40.0,91.0,29.94,29.62,39.0,1.9,0.0,15.7,25.0,35.0,140.0,9.0,0.01,0.0,0.0,320.0,7.0,725.0,1630.0,44.0
97,35.0,66.0,34.0,30.24,29.93,51.0,4.0,1.0,11.0,0.0,53.0,10.0,16.0,0.0,0.0,0.0,30.0,14.0,443.0,1901.0,78.0
965,67.0,78.0,75.0,30.0,29.69,70.0,1.0,13.0,19.9,0.0,66.0,170.0,15.0,0.0,0.0,0.0,170.0,10.0,547.0,1746.0,90.0
1739,24.0,41.0,53.0,30.19,29.86,34.0,10.7,0.0,0.6,24.0,32.0,250.0,28.0,0.0,0.0,0.0,250.0,22.0,647.0,1632.0,50.0
328,49.0,58.0,74.0,29.91,29.54,54.0,8.2,0.0,32.1,7.0,43.0,270.0,32.0,0.0,0.0,0.0,180.0,23.0,724.0,1626.0,72.0
679,28.0,34.0,79.0,29.86,29.6,32.0,8.3,0.0,4.3,31.0,28.0,310.0,27.0,0.24,3.0,2.4,300.0,21.0,717.0,1622.0,40.0
688,18.0,29.0,65.0,30.14,29.8,25.0,5.1,0.0,2.5,36.0,19.0,310.0,20.0,0.0,0.0,0.0,300.0,16.0,723.0,1625.0,39.0
61,21.0,38.0,48.0,29.79,29.47,33.0,11.6,0.0,-2.8,27.0,30.0,300.0,31.0,0.0,0.0,0.0,280.0,23.0,540.0,1820.0,46.0
1687,54.0,65.0,69.0,29.79,29.46,58.0,9.5,0.0,6.1,0.0,56.0,300.0,30.0,0.0,0.0,0.0,280.0,24.0,544.0,1749.0,73.0
1139,3.0,25.0,38.0,29.99,29.65,20.0,8.2,0.0,-10.6,40.0,15.0,280.0,25.0,0.0,7.0,0.0,270.0,18.0,601.0,1806.0,35.0
661,20.0,32.0,63.0,30.3,29.96,27.0,9.2,0.0,-5.2,33.0,27.0,290.0,30.0,0.0,0.0,0.0,300.0,22.0,658.0,1626.0,37.0
1369,46.0,49.0,89.0,29.85,29.58,48.0,7.4,0.0,5.8,16.0,44.0,150.0,25.0,0.25,0.0,0.0,180.0,17.0,635.0,1642.0,54.0
1888,27.0,47.0,42.0,30.08,29.77,40.0,10.8,0.0,0.5,18.0,29.0,170.0,26.0,0.0,0.0,0.0,170.0,21.0,517.0,1835.0,64.0
2369,62.0,72.0,74.0,30.1,29.79,65.0,3.3,7.0,0.4,0.0,59.0,170.0,14.0,0.0,0.0,0.0,180.0,12.0,452.0,1910.0,84.0
2154,27.0,31.0,89.0,30.09,29.76,29.0,3.4,0.0,7.7,34.0,28.0,130.0,14.0,0.19,0.0,2.7,130.0,10.0,726.0,1634.0,33.0
837,38.0,58.0,49.0,30.28,29.97,48.0,7.8,0.0,-1.4,7.0,42.0,200.0,30.0,0.02,0.0,0.0,190.0,22.0,427.0,1917.0,73.0
2461,28.0,39.0,73.0,30.38,30.06,33.0,0.5,0.0,-4.2,26.0,26.0,240.0,9.0,0.0,0.0,0.0,140.0,8.0,635.0,1642.0,52.0
1260,55.0,73.0,53.0,30.12,29.8,63.0,5.3,8.0,0.8,0.0,57.0,170.0,19.0,0.0,0.0,0.0,180.0,15.0,435.0,1928.0,88.0
2418,54.0,60.0,83.0,30.01,29.68,56.0,4.2,0.0,1.1,5.0,50.0,150.0,18.0,1.39,0.0,0.0,160.0,14.0,544.0,1749.0,70.0
2582,35.0,44.0,79.0,29.74,29.42,39.0,8.9,0.0,12.8,21.0,37.0,270.0,56.0,0.58,0.0,0.0,270.0,44.0,622.0,1752.0,50.0
1111,28.0,34.0,70.0,30.36,30.06,34.0,13.4,0.0,7.2,31.0,23.0,180.0,34.0,0.25,0.0,0.0,180.0,26.0,647.0,1732.0,44.0
2147,19.0,29.0,67.0,30.21,29.85,25.0,6.7,0.0,4.2,36.0,22.0,150.0,27.0,0.0,1.0,0.0,150.0,20.0,725.0,1629.0,36.0
739,5.0,13.0,60.0,30.14,29.79,14.0,9.5,0.0,-11.8,52.0,3.0,280.0,34.0,0.07,9.0,1.0,300.0,25.0,700.0,1720.0,23.0
885,63.0,72.0,79.0,29.74,29.41,65.0,6.1,7.0,0.4,0.0,63.0,270.0,32.0,0.64,0.0,0.0,270.0,18.0,425.0,1935.0,80.0
856,47.0,68.0,50.0,29.74,29.42,56.0,8.1,3.0,2.8,0.0,57.0,270.0,32.0,0.0,0.0,0.0,280.0,24.0,417.0,1932.0,79.0
1649,67.0,78.0,77.0,29.99,29.68,70.0,8.6,13.0,7.6,0.0,67.0,330.0,43.0,0.38,0.0,0.0,320.0,33.0,503.0,1854.0,88.0
143,65.0,76.0,76.0,29.74,29.44,68.0,6.8,11.0,7.4,0.0,65.0,300.0,23.0,0.23,0.0,0.0,280.0,18.0,417.0,1937.0,86.0
2652,60.0,70.0,79.0,29.63,29.33,63.0,9.7,5.0,12.0,0.0,57.0,230.0,38.0,0.49,0.0,0.0,230.0,26.0,432.0,1912.0,82.0
1375,24.0,38.0,54.0,30.36,30.03,34.0,5.6,0.0,-3.3,27.0,29.0,170.0,17.0,0.0,0.0,0.0,160.0,13.0,643.0,1635.0,47.0
117,62.0,79.0,57.0,30.09,29.78,68.0,8.8,14.0,18.1,0.0,71.0,190.0,21.0,0.0,0.0,0.0,190.0,17.0,423.0,1922.0,86.0
1490,7.0,21.0,53.0,30.31,29.99,18.0,3.7,0.0,-10.5,44.0,7.0,180.0,16.0,0.0,3.0,0.0,210.0,12.0,620.0,1753.0,34.0
1625,60.0,72.0,72.0,29.86,29.54,64.0,5.1,7.0,-0.2,0.0,65.0,340.0,18.0,0.48,0.0,0.0,330.0,15.0,437.0,1925.0,79.0
565,65.0,75.0,73.0,29.97,29.66,68.0,4.6,10.0,4.9,0.0,64.0,270.0,19.0,0.0,0.0,0.0,290.0,15.0,506.0,1851.0,86.0
600,54.0,68.0,63.0,30.13,29.83,60.0,3.3,3.0,8.6,0.0,53.0,180.0,16.0,0.0,0.0,0.0,190.0,13.0,543.0,1751.0,82.0
587,66.0,78.0,69.0,29.9,29.57,70.0,5.8,13.0,13.4,0.0,69.0,280.0,20.0,0.0,0.0,0.0,290.0,15.0,529.0,1814.0,87.0
2209,31.0,37.0,84.0,30.16,29.83,34.0,11.5,0.0,8.0,28.0,30.0,160.0,33.0,0.03,0.0,0.4,170.0,25.0,635.0,1742.0,44.0
1067,-10.0,3.0,53.0,30.2,29.8,0.0,18.8,0.0,-19.8,62.0,-2.0,280.0,44.0,0.0,5.0,0.0,290.0,33.0,726.0,1637.0,7.0
974,53.0,64.0,66.0,30.07,29.76,58.0,4.6,0.0,9.8,1.0,52.0,290.0,21.0,0.0,0.0,0.0,290.0,17.0,557.0,1730.0,76.0
1084,37.0,43.0,86.0,29.69,29.41,40.0,7.7,0.0,20.7,22.0,37.0,310.0,29.0,0.69,0.0,0.0,310.0,21.0,718.0,1657.0,48.0
2273,43.0,56.0,77.0,29.74,29.42,48.0,7.2,0.0,2.3,9.0,43.0,310.0,38.0,0.29,0.0,0.0,310.0,31.0,449.0,1856.0,68.0
1785,31.0,37.0,84.0,29.66,29.35,34.0,3.5,0.0,13.0,28.0,34.0,260.0,24.0,0.02,0.0,0.1,250.0,17.0,726.0,1631.0,39.0
1430,22.0,33.0,62.0,29.99,29.64,30.0,11.7,0.0,10.2,32.0,22.0,310.0,38.0,0.02,0.0,0.0,310.0,29.0,726.0,1637.0,44.0
870,67.0,79.0,71.0,29.66,29.38,71.0,10.7,14.0,9.9,0.0,69.0,200.0,30.0,0.18,0.0,0.0,190.0,22.0,417.0,1937.0,89.0
906,51.0,67.0,59.0,29.92,29.59,58.0,7.6,2.0,-5.0,0.0,58.0,30.0,22.0,0.0,0.0,0.0,10.0,16.0,443.0,1919.0,76.0
1592,63.0,73.0,75.0,29.8,29.51,67.0,8.3,8.0,4.9,0.0,66.0,180.0,22.0,0.0,0.0,0.0,180.0,16.0,417.0,1936.0,79.0
1017,21.0,33.0,57.0,30.05,29.7,30.0,15.2,0.0,-6.7,32.0,25.0,290.0,40.0,0.0,0.0,0.0,290.0,29.0,649.0,1631.0,40.0
178,66.0,76.0,75.0,29.94,29.62,69.0,7.2,11.0,3.9,0.0,67.0,170.0,20.0,0.18,0.0,0.0,180.0,15.0,440.0,1923.0,85.0
1110,23.0,32.0,71.0,30.27,29.9,29.0,7.5,0.0,5.4,33.0,23.0,320.0,28.0,0.05,2.0,1.2,330.0,21.0,649.0,1731.0,40.0
377,2.0,18.0,52.0,29.9,29.52,14.0,15.9,0.0,-7.0,47.0,8.0,290.0,44.0,0.0,1.0,0.0,300.0,35.0,658.0,1722.0,27.0
1867,7.0,33.0,35.0,30.67,30.33,25.0,7.6,0.0,-4.3,32.0,23.0,160.0,27.0,0.0,0.0,0.0,160.0,21.0,554.0,1811.0,42.0
677,11.0,23.0,65.0,30.36,30.03,18.0,6.5,0.0,-7.5,42.0,16.0,300.0,23.0,0.0,0.0,0.0,320.0,17.0,715.0,1621.0,29.0
1287,67.0,79.0,69.0,30.02,29.7,71.0,5.5,14.0,8.4,0.0,69.0,240.0,18.0,0.0,0.0,0.0,270.0,15.0,502.0,1856.0,88.0
718,31.0,37.0,79.0,29.96,29.65,35.0,4.5,0.0,14.9,28.0,33.0,190.0,18.0,0.0,0.0,0.0,180.0,14.0,720.0,1653.0,40.0
1127,28.0,34.0,85.0,29.85,29.55,31.0,6.9,0.0,2.8,31.0,31.0,180.0,21.0,0.65,3.0,8.4,170.0,15.0,622.0,1752.0,36.0
